"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031012","extracellular matrix","51/941","71/2104",2.39254087969547e-06,5.0170583024508e-05,3.726592542143e-05,"LOX/VCAN/HAPLN1/COL2A1/PHOSPHO1/COL1A1/COL9A2/LOXL2/PRNP/AGRN/COL9A3/ELN/NTN1/NTN3/SPARC/LAMB2/OGN/MMP2/ANXA2/LINGO1/TF/GPC1/COL6A2/COL6A1/COL6A3/FN1/COL3A1/COL17A1/TGFB3/COCH/SPON1/HPSE/MATN3/COL9A1/COL12A1/IMPG1/THBS2/TGFB2/COL14A1/TGFBR2/COL1A2/SSPO/WNT11/TSKU/IMPG2/COL8A1/CCDC80/TIMP3/MGP/EPYC/LAMB1",51
"GO:0005615","extracellular space","137/941","232/2104",2.42760885602458e-06,5.0170583024508e-05,3.726592542143e-05,"LOX/ALDOB/VCAN/HAPLN1/LPL/RBP4/ANXA1/FST/COL2A1/TGFB1/ACHE/COL1A1/FMOD/OLFML3/WNT2B/S100A11/S100A10/CTSK/IL18/APOA1/COL9A2/SFRP1/LOXL2/GNRH1/WNT4/NBL1/AGRN/COL9A3/ENGASE/NOG/NME2/GSN/OLFM1/EXFABP/BF2/HBA1/FGF1/LECT2/SPARC/HBEGF/WFDC1/MMP2/LCAT/ANXA2/LINGO1/RARRES1/SERPINI1/TF/GPC1/QSOX1/INHBB/IGFBP2/COL6A1/COL6A3/FN1/FRZB/COL3A1/MSTN/CASP7/TECTB/COL17A1/FGF8/GDF2/PLAU/BMP4/CKB/TGFB3/GREM1/FGF3/CNTF/TOLLIP/CTSD/IGF2/DKK3/BDNF/LOC107051134/FGFBP2/KIT/FGF2/AFP/ALB/HPSE/SPP1/EPGN/PDGFC/SFRP2/AvBD14/AvBD5/AvBD3/AvBD1/AvBD6/GSTA3/COL9A1/TXLNB/TGFB2/CST3/XDH/COLEC10/CRISPLD1/PI15/TTR/OVAL/SERPINB10B/LY86/CCK/NPY/COL1A2/SHH/CATH3/WNT9A/WNT3A/SSPO/SERPINH1/WNT11/TSKU/FZD4/TPT1/F10/CRYAA/CREG1/COL8A1/OVST/SLC2A14/WNT7B/PTN/IGF1/TIMP3/DCN/LUM/KERA/LYZ/NELL2/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A",137
"GO:0098590","plasma membrane region","71/941","108/2104",5.17482683138312e-06,9.87197733986933e-05,7.3327505707858e-05,"OPN1LW/MUSK/CHRNB3/CHRNA6/ANXA1/LRP1/TLN1/VDR/PALM/BSG/RHOC/CHRNB2/PLEKHO1/FGR/SLC2A1/MYO1C/SLC9A3R1/SLC16A3/CACNA1B/TRPV4/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/CDH1/ABHD17C/CHRNA7/CHRNA5/CHRNA3/CHRNB4/AP2M1/CHRNG/CHRND/LRP8/CHRNA1/FN1/KCNMA1/ARF6/GPHN/CHRM4/RAPSN/NSG1/CNGA1/GABRE/GABRQ/PDZD11/FZD3/CHRNA2/EEF1A1/BVES/GJA1/CHRM3/SNAP25/FZD6/CALB1/ATP6V0D2/CDH2/FAM65B/TGFBR2/MASTL/ITGB1/GABRB3/DMD/GAP43/SCNN1A/CACNA1C/CHRM2/MYH9/CAV1/PODXL",71
"GO:0098794","postsynapse","42/941","57/2104",6.7234761486228e-06,0.00011910157748989,8.84667914292474e-05,"MUSK/CHRNB3/CHRNA6/PALM/CHRNB2/HSPA8/NEFM/NCS1/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/ABHD17C/CHRNA7/CHRNA5/CHRNA3/CHRNB4/CHRNG/CHRND/CHRNA1/KCNMA1/GPHN/CHRM4/RAPSN/RPS13/NSG1/GABRE/GABRQ/CHRNA2/CHRM3/SNAP25/PTK2/CALB1/CDH2/DTNBP1/FARP1/GABRB3/DMD/GAP43/CACNA1C/CHRM2",42
"GO:0045211","postsynaptic membrane","32/941","41/2104",1.17742673962609e-05,0.00019466788761818,0.000144596266269871,"MUSK/CHRNB3/CHRNA6/CHRNB2/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/ABHD17C/CHRNA7/CHRNA5/CHRNA3/CHRNB4/CHRNG/CHRND/CHRNA1/KCNMA1/GPHN/CHRM4/RAPSN/NSG1/GABRE/GABRQ/CHRNA2/CHRM3/CALB1/CDH2/GABRB3/DMD/CACNA1C/CHRM2",32
"GO:0034702","monoatomic ion channel complex","20/941","23/2104",3.15926742991127e-05,0.000489686451636247,0.000363731447522679,"KCNA10/CACNA1S/CHRNB2/CACNA1B/GABRA6/GABRA1/GABRG2/CACNA1D/CHRNA7/ANXA2/CHRNA3/KCNAB1/CNGA1/ANXA5/GABRE/GABRQ/CNGA3/GABRB3/SCNN1A/CACNA1C",20
"GO:0015629","actin cytoskeleton","51/941","76/2104",5.18631944657054e-05,0.00075659248397029,0.000561985079349749,"MYLPF/TPM2/MYL6/MYO1A/BIN2/ACTN4/MYL4/TNNT2/CSRP1/FGR/SLC2A1/TNNC2/MYL9/MYO1C/NTN1/MYH1D/GSN/SPTAN1/TBX5/PXN/MYL2/MYH11/PDLIM4/PDLIM7/TNNC1/MYO5A/TPM1/ACTG1/LPP/PLS1/VIL1/MYL1/VCL/CFL2/ACTC1/ACTN1/TNNI2/TNNT3/CTNNA2/MAEA/PDLIM3/EEF1A1/ACTA1/CDH2/SCIN/XIRP1/MYO1G/MYL3/MYH15/CALD1/MYH9",51
"GO:0031252","cell leading edge","34/941","48/2104",0.000196080899937178,0.00270155906580112,0.00200667587655007,"TLN1/MYO1A/IGF2BP1/CSRP1/S100A6/PLEKHO1/PHACTR4/FGR/PAFAH1B1/MYO1C/SLC9A3R1/NME2/PDLIM4/GABRA6/GABRA1/GABRG2/VIL1/ACTA2/ARF6/ACTN1/SWAP70/PDLIM3/UNC5C/GABRE/ARHGEF6/EEF1A1/STMN2/CDH2/FAM65B/ITGB1/ILK/MYH9/KITLG/PODXL",34
"GO:0036477","somatodendritic compartment","51/941","79/2104",0.000237081237366656,0.00295893581437918,0.0021978513052477,"PALM/ADORA1/CHRNB2/THY1/HSPA8/GNRH1/EPHB2/PAFAH1B1/OLFM1/BRINP1/RACK1/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/SLC24A1/ABHD17C/CHRNA7/SERPINI1/EPHB3/EPHA4/ATOH7/HSP90AA1/GPHN/BDNF/NSG1/UNC5C/EPHA5/GABRE/EPHA7/FYN/CRIPT/TGFB2/CAPN2/SNAP25/PTK2/CALB1/STMN2/KLHL14/ADCYAP1/MBP/DTNBP1/CHDSD/MAP6/FZD4/FARP1/SLC2A14/CACNA1C/CHRM2/RELN",51
"GO:0005604","basement membrane","15/941","17/2104",0.000250555048798237,0.00295893581437918,0.0021978513052477,"LOXL2/PRNP/AGRN/NTN1/NTN3/SPARC/LAMB2/MMP2/ANXA2/FN1/COL17A1/COL8A1/CCDC80/TIMP3/LAMB1",15
"GO:0016459","myosin complex","15/941","17/2104",0.000250555048798237,0.00295893581437918,0.0021978513052477,"MYLPF/MYL6/MYO1A/MYL4/MYL9/MYO1C/MYH1D/MYL2/MYH11/MYO5A/MYL1/MYO1G/MYL3/MYH15/MYH9",15
"GO:0042641","actomyosin","14/941","16/2104",0.000501293797484416,0.0056509482625516,0.00419743610333841,"MYL6/CSRP1/MYL9/TBX5/PXN/PDLIM4/PDLIM7/LPP/VCL/ACTN1/PDLIM3/ACTA1/XIRP1/MYH9",14
"GO:0032432","actin filament bundle","15/941","18/2104",0.000881667002247446,0.00950667028510289,0.00706140619648984,"CSRP1/MYL9/TBX5/PXN/PDLIM4/PDLIM7/LPP/PLS1/VIL1/VCL/ACTN1/PDLIM3/ACTA1/XIRP1/MYH9",15
"GO:0001725","stress fiber","13/941","15/2104",0.000994935708960335,0.00986976223288653,0.00733110522391826,"CSRP1/MYL9/TBX5/PXN/PDLIM4/PDLIM7/LPP/VCL/ACTN1/PDLIM3/ACTA1/XIRP1/MYH9",13
"GO:0097517","contractile actin filament bundle","13/941","15/2104",0.000994935708960335,0.00986976223288653,0.00733110522391826,"CSRP1/MYL9/TBX5/PXN/PDLIM4/PDLIM7/LPP/VCL/ACTN1/PDLIM3/ACTA1/XIRP1/MYH9",13
"GO:0022625","cytosolic large ribosomal subunit","12/941","14/2104",0.00195696178645955,0.0179750564089618,0.0133515911356889,"RPL36/RPL27/RPL35/RPL7A/RPLP0/RPL13/RPL5/RPL37A/RPLP1/RPL30/RPL7/RPL15",12
"GO:0043204","perikaryon","12/941","14/2104",0.00195696178645955,0.0179750564089618,0.0133515911356889,"CHRNB2/GNRH1/OLFM1/RACK1/CHRNA7/SERPINI1/ATOH7/HSP90AA1/FYN/ADCYAP1/SLC2A14/CACNA1C",12
"GO:0005840","ribosome","25/941","36/2104",0.00222336947930404,0.0183538289207616,0.0136329374411429,"MRPL50/RPS6/UBA52/RPS15/RPL36/RPL27/RPL22/RPL35/RPL7A/RACK1/RPLP0/RPL13/RPS17/RPL5/RPL37A/RPS13/EEF1A1/RPS12/RPS27A/RPLP1/EIF3H/RPL30/RPL7/RPL15/MRPS6",25
"GO:0005856","cytoskeleton","128/941","239/2104",0.00225566222844292,0.0183538289207616,0.0136329374411429,"MYLPF/ALDOB/KIF2A/TPM2/TLN1/TUBA1A/MYL6/MYO1A/KRT7/BIN2/ACTN4/KRT14/MYL4/KIF18B/TNNT2/CSRP1/ARL8A/LOC396480/CHEK1/STMN1/EPB41/FGR/ACTG2/NEFM/SLC2A1/TNNC2/SRC/MYL9/PAFAH1B1/MYO1C/HSPB1/LIMK1/NTN1/MYH1D/GSN/SPTAN1/TUBB4B/TUBB/TBX5/PXN/LIMK2/MYL2/MYH11/NDE1/PDLIM4/PDLIM7/NPM1/TNNC1/TUBB3/ARL2BP/RLBP1/MYO5A/TPM1/ACTG1/LPP/OPA1/PLS1/HOOK1/SASS6/NUF2/RIF1/TNS1/VIL1/DES/FTCD/MYL1/ACTA2/VCL/KIF1BP/CDK1/CFL2/ACTC1/GPHN/ACTN1/NUSAP1/RAPSN/TNNI2/TNNT3/RAD51/CTNNA2/MAEA/AFAP1/PDLIM3/PPP2CB/TENM1/CCNB3/EEF1A1/MAP7/KATNA1/ACTA1/DTL/SNAP25/BFSP1/LHCGR/PTK2/UBXN2B/PLAG1/MAPRE2/CDH2/NDC80/TUBB6/FAM65B/BASP1/TUBB2B/AMPH/DYNC1LI1/SCIN/APBB1IP/MASTL/XIRP1/MYO1G/MYL3/MAP6/TPT1/FARP1/DMD/EFHC2/MYH15/FAM46C/GAPDH/CALD1/TUBA8A/MYH9/FAM234B/KITLG/MYF6/PCLO/TUBAL3",128
"GO:0005581","collagen trimer","15/941","19/2104",0.00246095961826129,0.0183538289207616,0.0136329374411429,"COL2A1/COL1A1/COL9A2/COL9A3/COL6A2/COL6A1/COL6A3/COL3A1/COL17A1/COL9A1/COL12A1/COL14A1/COLEC10/COL1A2/COL8A1",15
"GO:0022626","cytosolic ribosome","18/941","24/2104",0.00246538597048388,0.0183538289207616,0.0136329374411429,"RPS6/RPS15/RPL36/RPL27/RPL35/RPL7A/RPLP0/RPL13/RPL5/RPL37A/RPS13/EEF1A1/RPS12/RPS27A/RPLP1/RPL30/RPL7/RPL15",18
"GO:0043292","contractile fiber","31/941","47/2104",0.00246762420781623,0.0183538289207616,0.0136329374411429,"MYL6/ACTN4/MYL4/TNNT2/CSRP1/CRYAB/TNNC2/MYL9/HSPB1/MYH1D/SPTAN1/MYL2/MYH11/PDLIM4/PDLIM7/TNNC1/MMP2/DES/MYL1/VCL/ACTC1/ACTN1/TNNI2/TNNT3/PDLIM3/TXLNB/ACTA1/ILK/MYH15/CASQ2/CALD1",31
"GO:0030424","axon","47/941","77/2104",0.00247723937630974,0.0183538289207616,0.0136329374411429,"ALDH1A1/PALM/IGF2BP1/CNTN2/NFASC/ARL8A/CHRNB2/NTRK1/THY1/HSPA8/NEFM/GNRH1/EPHB2/AGRN/PAFAH1B1/LIMK1/OLFM1/CACNA1B/GABRG2/TENM2/CHRNA7/CRABP1/ACTG1/KCNAB1/ATOH7/HSP90AA1/CNTF/BDNF/CTNNA2/UNC5C/EPHA5/TGFB2/SNAP25/CALB1/STMN2/MBP/BASP1/DTNBP1/CCK/MAP6/GDPD5/GAP43/SYT1/CNTN1/NRCAM/PCLO/SEMA3A",47
"GO:0098552","side of membrane","38/941","60/2104",0.00251625073913667,0.0183538289207616,0.0136329374411429,"EFNA5/SYK/CNTFR/LOC396477/EFNA2/RPL27/CNTN2/S100A6/CD3E/THY1/OPCML/NTM/FGR/GFRA2/PRNP/ADA/SRC/P4HB/BF2/CDH13/KCNAB1/BDH1A/GPC1/NEGR1/RBP/TECTB/GFRA4/KIT/FYN/MDGA1/LY6E/TGFBR2/ITGA8/CNTN5/FARP1/LSAMP/BORCS5/CNTN1",38
