"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009888","tissue development","127/909","203/2031",5.95112557686686e-08,7.13335596100737e-06,5.79866357026528e-06,"MYLPF/LPL/ISL1/KRT7/KRT14/PHOSPHO1/RHOC/WNT2B/MYOG/CSRP1/IL18/APOA1/STMN1/PHACTR4/FGR/SDC3/FGFR1/LOXL2/WNT4/CEBPB/SDC4/PAFAH1B1/LHX1/NOG/NME2/NTN1/LMX1B/LHX3/OLFM1/TUBB4B/EXFABP/TBX5/TBX3/NTN3/MYH11/SOX8/LFNG/FGF1/HBEGF/OGN/MUSTN1/CDH5/MMP2/ALDH1A2/ANXA2/RARRES1/EPHA4/GPC1/CYR61/PRRX1/NR5A2/INHBB/GBX2/FN1/FRZB/MSTN/FGF8/ACTA2/VCL/BMP4/TGFB3/FOS/GREM1/ACTN1/FGF3/HRAS/TOLLIP/MYOD1/CTNNA2/MSX1/UNC5C/BMPR1B/CASP6/PITX2/FGF2/DUSP4/IBSP/SPP1/MBOAT2/COL12A1/BVES/POPDC3/ACTA1/FOSL2/SIX3/PROX1/TGFB2/BFSP1/PAX1/PTK2/MYC/HAS2/SCX/CHD7/CDH2/CDH7/BASP1/RBM24/TGFBR2/HDAC9/SCIN/DLX5/SHH/ACVR2B/WNT9A/ILK/WNT11/TSKU/FZD4/PGR/DMD/MYH15/PTHLH/WNT7B/PTN/IGF1/MGP/EPYC/MYF5/MYF6/NELL2/LAMB1/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",127
"GO:0009653","anatomical structure morphogenesis","181/909","308/2031",5.99861748648132e-08,7.13335596100737e-06,5.79866357026528e-06,"EFNA5/SYK/ANXA1/FST/ISL1/MYL6/ACHE/EFNA2/PALM/BSG/RHOC/MOV10/WNT2B/CNTN2/NFASC/MYOG/TNNT2/CSRP1/NTRK1/PLEKHO1/CRYAB/APOA1/THY1/HSPA8/ETS1/STMN1/PHACTR4/FGR/SDC3/LOXL2/WNT4/EPHB2/DRAXIN/NBL1/CEBPB/CDH4/SDC4/MYL9/PAFAH1B1/LHX1/SDK2/JMJD6/NTN1/LHX3/OLFM1/RACK1/TBX5/TBX3/NTN3/MYH11/SOX8/LFNG/FGF1/PITX1/MSX2/TENM2/HBEGF/FOXP1/GATA2/CDH1/TUBB3/CDH13/WWOX/CDH5/MMP2/SMAD3/ALDH1A2/CHRNA7/ANXA2/ISL2/ACTG1/RBPMS2/P2RY1/SOX2/EPHB3/AGTR1/ZIC1/EPHA4/SOX14/FOXD3/CYR61/PRRX1/LHX9/VIL1/NEUROD1/GBX2/FN1/FRZB/FGF8/ACTA2/VCL/KIF1BP/ATOH7/RSFR/RNASE6/BMP4/NRXN3/TGFB3/GREM1/ACTN1/FGF3/CNTF/TNNT3/BDNF/CTNNA2/MSX1/UGDH/PDGFRA/KIT/UNC5C/BMPR1B/PITX2/FGF2/EPHA5/DUSP4/HPSE/EPGN/SOX3/COL12A1/EPHA7/BVES/SOBP/FYN/SGK1/THBS2/ACTA1/FOSL2/SIX3/PROX1/TGFB2/NRXN1/PTK2/MYC/HAS2/CHD7/PLAG1/CDH2/CDH7/FAM65B/CDH10/CDH6/CDH20/DTNBP1/CCK/TGFBR2/DLX5/ITGB1/SHH/ACVR2B/WDR48/WNT9A/WNT3A/CSPG5/ILK/MAP6/WNT11/TSKU/FZD4/FLT1/FARP1/TMEM182/SAT1/COL8A1/GAP43/PTHLH/CALD1/PTN/IGF1/MYH9/MYF6/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",181
"GO:0030182","neuron differentiation","107/909","167/2031",1.27559268964468e-07,1.40020828317151e-05,1.13822116922141e-05,"MUSK/EFNA5/NREP/FST/ISL1/NEUROD4/EFNA2/PALM/BSG/IGF2BP1/MOV10/WNT2B/CNTN2/NFASC/NTRK1/THY1/STMN1/WNT4/EPHB2/DISP3/DRAXIN/AGRN/CEBPB/STMN3/PAFAH1B1/LHX1/SDK2/NTN1/LMX1B/LHX3/OLFM1/NCS1/BRINP1/NTN3/TENM2/FOXP1/TUBB3/TCF12/ALDH1A2/ISL2/ACTG1/B2M/SOX2/EPHB3/EPHA4/PRRX1/LHX9/EN1/NEUROD1/GBX2/FN1/VAX1/FGF8/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/CNTF/BDNF/CTNNA2/UNC5C/FGF2/EPHA5/TENM1/SOX3/PLP1/EPHA7/SGK1/TXLNB/SIX3/PRPH2/TGFB2/VSX1/SNAP25/STMN2/BHLHE22/CDH2/ADCYAP1/IRX4/DTNBP1/CCK/DLX5/SHH/WNT9A/WNT3A/MAP6/GDPD5/WNT11/FZD4/FARP1/ANOS1/DMD/EFHC2/OLIG2/GAP43/WNT7B/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3",107
"GO:0008283","cell population proliferation","170/909","290/2031",2.18565540273158e-07,2.22780732835568e-05,1.81097161940616e-05,"MUSK/VCAN/HAPLN1/EFNA5/NREP/SYK/ANXA1/RPS6/FST/ITGA1/ISL1/NEUROD4/TGFB1/JUND/EFNA2/PALM/BSG/IGF2BP1/ACE/MOV10/WNT2B/CNTN2/NFASC/MYOG/NTRK1/S100A11/IL18/APOA1/THY1/STMN1/SDC3/FGFR1/LOXL2/WNT4/EPHB2/DISP3/DRAXIN/AGRN/CEBPB/STMN3/GID8/SDC4/PAFAH1B1/LHX1/NME2/NTN1/GSN/LHX3/OLFM1/NCS1/EXFABP/TBX5/NTN3/FGF1/TENM2/NPM1/HBEGF/FOXP1/MUSTN1/TUBB3/MMP2/TIPIN/CHRNA7/ISL2/ACTG1/B2M/RBPMS2/USP13/EPHB3/AGTR1/EPHA4/GPC1/JUN/CYR61/PRRX1/LHX9/VIL1/NEUROD1/GBX2/FN1/FRZB/MSTN/FGFR2/FGF8/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/HSP90AA1/TGFB3/NFKBIA/GREM1/FGF3/CNTF/FTH1/HRAS/IGF2/BDNF/CTNNA2/FGFRL1/FGFR3/MSX1/KIT/UNC5C/BMPR1B/PITX2/FGF2/EPHA5/EPGN/PDGFC/TENM1/ARHGEF6/PLP1/EPHA7/SGK1/TXLNB/VIP/FOSL2/SIX3/TGFB2/SNAP25/PTK2/MYC/STMN2/BHLHE22/PLAG1/CDH2/ADCYAP1/NDC80/FAM65B/DTNBP1/CCK/SCIN/DLX5/SHH/ACVR2B/WDR48/WNT3A/CSPG5/ILK/MAP6/WNT11/FZD4/PGR/PDS5B/MAB21L1/TSC22D1/DCT/FARP1/EFHC2/OLIG2/GAP43/PTHLH/PTN/IGF1/KITLG/LLPH/NELL2/CNTN1/NRCAM/TES/CAV1/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",170
"GO:0007155","cell adhesion","95/909","147/2031",3.890763467196e-07,3.70141297845913e-05,3.00885708129824e-05,"VCAN/HAPLN1/EFNA5/SYK/ANXA1/ITGA1/TLN1/BSG/CNTN2/NFASC/MPZ/NCAM1/APOA1/THY1/OPCML/NTM/PTPRU/SDC3/AGRN/MXRA8/CEBPB/CDH4/SRC/SDK2/NTN1/PXN/TENM2/LAMB2/CDH1/CDH13/CDH5/MMP2/PRTG/B2M/EPHB3/LPP/EPHA4/NEGR1/CYR61/TNR/COL6A2/COL6A1/COL6A3/FN1/PLAU/VCL/PCDH15/CDHR1/NRXN3/GREM1/MYBPC3/IGF2/SPON1/CTNNA2/MAEA/KIT/HPSE/IBSP/SPP1/TENM1/COL12A1/EPHA7/BVES/THBS2/PPP1CB/PRPH2/TGFB2/EPCAM/NRXN1/PTK2/COL14A1/CDH2/CDH7/FAM65B/CDH10/CDH6/CDH20/ITGA8/ITGB1/SSPO/ILK/FZD4/CNTN5/ANOS1/COL8A1/CCDC80/LSAMP/KITLG/CNTN1/NRCAM/CAV1/LAMB1/RELN/GATA3/PODXL",95
"GO:0048666","neuron development","83/909","126/2031",6.83824717033264e-07,6.09886169504042e-05,4.95772919849116e-05,"MUSK/EFNA5/NREP/FST/ISL1/NEUROD4/EFNA2/PALM/BSG/IGF2BP1/MOV10/CNTN2/NFASC/NTRK1/THY1/STMN1/EPHB2/DRAXIN/AGRN/STMN3/PAFAH1B1/LHX1/NTN1/LHX3/OLFM1/NCS1/NTN3/TENM2/FOXP1/TUBB3/ISL2/ACTG1/EPHB3/EPHA4/PRRX1/LHX9/NEUROD1/GBX2/FN1/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/CNTF/BDNF/CTNNA2/UNC5C/EPHA5/TENM1/PLP1/EPHA7/SGK1/TXLNB/PRPH2/TGFB2/VSX1/SNAP25/STMN2/BHLHE22/CDH2/ADCYAP1/DTNBP1/CCK/DLX5/SHH/MAP6/FZD4/FARP1/DMD/EFHC2/OLIG2/GAP43/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3",83
"GO:0007267","cell-cell signaling","106/909","170/2031",1.11475997430718e-06,8.69393430626483e-05,7.06724863018024e-05,"CHRNB3/CHRNA6/RBP4/SYK/ANXA1/SLC24A2/DEPDC1B/FST/ISL1/LRP1/TGFB1/STK11/ACE/CRHR1/FZD2/WNT2B/CHRNB2/SFRP1/GNRH1/WNT4/DRAXIN/LZIC/AGRN/GID8/PAFAH1B1/LHX1/ADORA2B/SLC9A3R1/STXBP1/RACK1/TBX5/TBX3/AACS/FZD10/RIMBP2/PDLIM4/GABRA6/GABRA1/GABRG2/TRH/WWOX/SLC24A1/CHRNA7/ANXA2/CHRNA5/CHRNA3/CHRNB4/CHRNG/CHRND/WLS/INHBB/CHRNA1/FZD7/FRZB/FGF8/CHAT/BMP4/GREM1/CHRM4/RAPSN/HRAS/DKK3/BDNF/FGFBP2/SFRP2/GABRE/GABRQ/PDZD11/FZD3/CHRNA2/GJA1/RPS12/VIP/CHRM3/HSP90AB1/SIX3/SNAP25/MAFA/FZD6/CALB1/CHD7/CDH2/ADCYAP1/APCDD1/DTNBP1/DLX5/FZD1/SHH/ACVR2B/WNT9A/WNT3A/ILK/WNT11/FZD4/PGR/GJB6/GABRB3/DMD/GJA8/GJA5/WNT7B/CHRM2/IGF1/CSNK1E/SYT1/GATA3",106
"GO:0042445","hormone metabolic process","20/909","21/2031",1.12535579694331e-06,8.69393430626483e-05,7.06724863018024e-05,"RBP4/ALDH1A1/ACE/GNRH1/WNT4/DHRS11/AANAT/BCO1/ALDH1A2/RPE65/CYP17A1/CYP26A1/DIO3/DIO2/ADH1C/SULT1B1/LHCGR/TTR/ASMT/GATA3",20
"GO:0045595","regulation of cell differentiation","90/909","140/2031",1.1575665859778e-06,8.69393430626483e-05,7.06724863018024e-05,"VCAN/HAPLN1/LPL/NREP/SYK/ANXA1/FST/ISL1/NEUROD4/TGFB1/JUND/WNT2B/MYOG/APOA1/THY1/FGFR1/LOXL2/WNT4/DISP3/CEBPB/TCF15/SDC4/MAFB/PAFAH1B1/LHX1/NOG/NME2/NTN1/OLFM1/BRINP1/EXFABP/TBX5/TBX3/TCF12/ANXA2/B2M/RBPMS2/SOX2/AGTR1/GPC1/CYR61/NEUROD1/FN1/FRZB/MSTN/VCL/BMP4/TGFB3/FOS/GREM1/CNTF/IGF2/MYOD1/BDNF/MSX1/KIT/BMPR1B/PITX2/HOPX/SOX3/MBOAT2/FOSL2/SIX3/TGFB2/MYC/CHD7/PLAG1/FAM65B/RBM24/TGFBR2/HDAC9/SCIN/SHH/WNT9A/WNT3A/ILK/MAP6/GDPD5/DCT/TMEM182/OLIG2/FAM46C/PTHLH/MYF5/MYF6/NELL2/SEMA3C/SEMA3E/SEMA3A/GATA3",90
"GO:0031175","neuron projection development","78/909","118/2031",1.23827771225076e-06,8.83511147690917e-05,7.18201073105441e-05,"MUSK/EFNA5/NREP/FST/ISL1/NEUROD4/EFNA2/PALM/BSG/IGF2BP1/MOV10/CNTN2/NFASC/NTRK1/THY1/STMN1/EPHB2/DRAXIN/AGRN/STMN3/PAFAH1B1/LHX1/NTN1/LHX3/OLFM1/NCS1/NTN3/TENM2/FOXP1/TUBB3/ISL2/ACTG1/EPHB3/EPHA4/PRRX1/LHX9/NEUROD1/GBX2/FN1/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/CNTF/BDNF/CTNNA2/UNC5C/EPHA5/PLP1/EPHA7/SGK1/TXLNB/SNAP25/STMN2/BHLHE22/CDH2/ADCYAP1/DTNBP1/CCK/DLX5/SHH/MAP6/FZD4/FARP1/EFHC2/OLIG2/GAP43/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3",78
"GO:0000902","cell morphogenesis","79/909","120/2031",1.35188215538705e-06,9.12367277053235e-05,7.41658052825335e-05,"EFNA5/ANXA1/ISL1/EFNA2/PALM/BSG/MOV10/CNTN2/NFASC/NTRK1/THY1/STMN1/FGR/EPHB2/DRAXIN/CDH4/PAFAH1B1/LHX1/NTN1/LHX3/OLFM1/NTN3/TENM2/FOXP1/CDH1/TUBB3/CDH13/CDH5/ISL2/ACTG1/P2RY1/EPHB3/EPHA4/LHX9/VIL1/GBX2/FN1/VCL/KIF1BP/ATOH7/GREM1/BDNF/CTNNA2/MSX1/KIT/UNC5C/EPHA5/EPHA7/BVES/FYN/SGK1/FOSL2/PROX1/TGFB2/CDH2/CDH7/CDH10/CDH6/CDH20/DTNBP1/CCK/DLX5/SHH/CSPG5/ILK/MAP6/FZD4/FARP1/GAP43/MYH9/LLPH/NELL2/CNTN1/NRCAM/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3",79
"GO:0072359","circulatory system development","74/909","111/2031",1.44213363414454e-06,9.12367277053235e-05,7.41658052825335e-05,"SYK/ISL1/STK11/BSG/COL1A1/THY1/ETS1/LOXL2/EPHB2/JMJD6/OLFM1/EXFABP/TBX5/MYL2/MYH11/SOX8/FGF1/PDLIM4/PDLIM7/GATA2/CDH13/CDH5/MMP2/ALDH1A2/CHRNA7/ANXA2/AGTR1/CYR61/PRRX1/GBX2/FN1/FGF8/RSFR/RNASE6/NRXN3/TGFB3/GREM1/FGF3/MSX1/KIT/PDLIM3/PITX2/FGF2/HOPX/HPSE/EPGN/BVES/POPDC3/GJA1/THBS2/PROX1/TGFB2/NRXN1/PTK2/HAS2/CHD7/CDH2/IRX4/TGFBR2/HDAC9/ILK/WNT11/FZD4/FLT1/SAT1/GJA5/MYH15/COL8A1/CALD1/PTN/MB/MYH9/SEMA3E/GATA3",74
"GO:0048646","anatomical structure formation involved in morphogenesis","80/909","122/2031",1.47052889784334e-06,9.12367277053235e-05,7.41658052825335e-05,"FST/ISL1/MYL6/ACHE/BSG/WNT2B/MYOG/TNNT2/CSRP1/PLEKHO1/THY1/ETS1/PHACTR4/LOXL2/EPHB2/MYL9/PAFAH1B1/LHX1/SDK2/JMJD6/OLFM1/TBX5/NTN3/MYH11/LFNG/FGF1/GATA2/CDH13/MMP2/CHRNA7/SOX2/AGTR1/EPHA4/CYR61/GBX2/FN1/FGF8/RSFR/RNASE6/BMP4/NRXN3/TGFB3/GREM1/ACTN1/TNNT3/CTNNA2/MSX1/FGF2/DUSP4/HPSE/EPGN/COL12A1/THBS2/ACTA1/PROX1/TGFB2/NRXN1/PTK2/CDH2/CDH7/FAM65B/DLX5/ITGB1/SHH/ACVR2B/WNT11/TSKU/FZD4/FLT1/TMEM182/SAT1/COL8A1/CALD1/PTN/IGF1/MYH9/MYF6/SEMA3E/GATA3/PODXL",80
"GO:0050877","nervous system process","64/909","94/2031",2.57685980653897e-06,0.000153215789330463,0.000124548223982717,"OPN2SW/OPN1LW/CHRNB3/CHRNA6/MYO1A/OPN1MSW/GUCA1A/GUCA1B/LHFPL5/CHRNB2/TNNC2/PAFAH1B1/CRYBA4/CRYBB2/GABRA6/GABRA1/GABRG2/RHO/TNNC1/RGS9BP/SLC24A1/RLBP1/CHRNA7/CHRNA5/CHRNA3/CHRNB4/B2M/CHRNG/CHRND/SOX14/RPE65/RBP/CRYBA2/CHRNA1/PDE6C/PCDH15/VSX2/TNNI2/TNNT3/BDNF/CNGA1/KIT/GABRE/GABRQ/CHRNA2/IMPG1/SOBP/VIP/PRPH2/VSX1/SNAP25/LHCGR/CALB1/CHD7/FAM65B/EGFR/FZD4/GJB6/CNGA3/GABRB3/CRYAA/IMPG2/PTN/OPN1SW",64
"GO:0042127","regulation of cell population proliferation","114/909","188/2031",3.24173689781504e-06,0.000185038342127283,0.000150416592058618,"MUSK/VCAN/HAPLN1/SYK/ANXA1/RPS6/FST/ITGA1/ISL1/TGFB1/JUND/PALM/IGF2BP1/MOV10/MYOG/NTRK1/S100A11/IL18/THY1/FGFR1/WNT4/DISP3/AGRN/CEBPB/GID8/SDC4/PAFAH1B1/LHX1/NME2/NTN1/NCS1/EXFABP/TBX5/FGF1/TENM2/NPM1/HBEGF/MMP2/TIPIN/CHRNA7/B2M/RBPMS2/EPHB3/AGTR1/GPC1/JUN/CYR61/PRRX1/VIL1/FN1/FRZB/MSTN/FGFR2/FGF8/ATOH7/ARF6/HSP90AA1/TGFB3/NFKBIA/GREM1/FGF3/CNTF/FTH1/HRAS/IGF2/BDNF/FGFRL1/FGFR3/MSX1/KIT/BMPR1B/PITX2/FGF2/EPGN/PDGFC/TENM1/TXLNB/VIP/FOSL2/SIX3/TGFB2/SNAP25/PTK2/MYC/STMN2/PLAG1/CDH2/FAM65B/DLX5/SHH/WDR48/WNT3A/ILK/MAP6/WNT11/FZD4/PGR/PDS5B/MAB21L1/TSC22D1/DCT/EFHC2/PTHLH/PTN/IGF1/KITLG/NELL2/TES/CAV1/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",114
"GO:0007517","muscle organ development","29/909","35/2031",3.44099555490226e-06,0.000188857717570982,0.000153521340141793,"MYLPF/ISL1/MYOG/CRYAB/WNT4/SDC4/GPC1/DES/MSTN/FOS/ACTN1/FGF3/CNTF/MYOD1/MSX1/BVES/POPDC3/ACTA1/TGFB2/CHD7/FAM65B/RBM24/HDAC9/ITGB1/TMEM182/DMD/LARGE1/MYF5/MYF6",29
"GO:0042692","muscle cell differentiation","38/909","50/2031",5.46418427302734e-06,0.000285935802301502,0.000232435550574451,"ISL1/MYL6/ACTN4/MYOG/TNNT2/CSRP1/PLEKHO1/WNT4/MYL9/NOG/EXFABP/MYL2/NTN3/MYH11/RBPMS2/GREM1/ACTN1/TNNT3/IGF2/MYOD1/MSX1/KIT/HOPX/BVES/POPDC3/ACTA1/PROX1/CDH2/FAM65B/RBM24/HDAC9/ITGB1/WNT3A/TMEM182/DMD/MYH15/MYF5/MYF6",38
"GO:0050793","regulation of developmental process","123/909","207/2031",5.61051328972813e-06,0.000285935802301502,0.000232435550574451,"MUSK/VCAN/HAPLN1/LPL/NREP/SYK/ANXA1/FST/ISL1/NEUROD4/TGFB1/JUND/PALM/PHOSPHO1/MOV10/WNT2B/MYOG/PLEKHO1/APOA1/THY1/ETS1/FGR/FGFR1/LOXL2/WNT4/EPHB2/DISP3/AGRN/CEBPB/TCF15/SDC4/MAFB/PAFAH1B1/LHX1/NOG/NME2/NTN1/OLFM1/BRINP1/EXFABP/RACK1/TBX5/TBX3/LFNG/FGF1/GATA2/MMP2/TCF12/CHRNA7/ANXA2/B2M/RBPMS2/P2RY1/SOX2/EPHB3/AGTR1/GPC1/CYR61/DR1/PRRX1/RIF1/VIL1/NEUROD1/GBX2/FN1/FRZB/MSTN/VCL/BMP4/ARF6/TGFB3/FOS/GREM1/FGF3/CNTF/IGF2/MYOD1/BDNF/MSX1/KIT/BMPR1B/PITX2/FGF2/HOPX/SOX3/MBOAT2/BVES/FYN/THBS2/FOSL2/SIX3/TGFB2/MYC/CHD7/PLAG1/CDH2/FAM65B/RBM24/TGFBR2/HDAC9/SCIN/SHH/WNT9A/WNT3A/ILK/MAP6/GDPD5/WNT11/FZD4/DCT/TMEM182/OLIG2/FAM46C/PTHLH/MYH9/MYF5/MYF6/LLPH/NELL2/SEMA3C/SEMA3E/SEMA3A/GATA3",123
"GO:0060538","skeletal muscle organ development","20/909","22/2031",7.17339967948457e-06,0.000352980735952568,0.000286935987179383,"MYLPF/MYOG/WNT4/SDC4/GPC1/DES/MSTN/FOS/ACTN1/MYOD1/BVES/POPDC3/ACTA1/TGFB2/RBM24/HDAC9/DMD/LARGE1/MYF5/MYF6",20
"GO:0035295","tube development","62/909","93/2031",1.09219333272571e-05,0.000519519961933195,0.000422314755320607,"SYK/ISL1/BSG/APOA1/THY1/ETS1/PHACTR4/LOXL2/EPHB2/NBL1/LHX1/JMJD6/LMX1B/FGF1/GATA2/CDH13/ALDH1A2/CHRNA7/RBPMS2/AGTR1/CYR61/PRRX1/GBX2/FGF8/RSFR/RNASE6/BMP4/NRXN3/TGFB3/GREM1/KIT/PITX2/FGF2/HPSE/EPGN/BVES/THBS2/FOSL2/PROX1/TGFB2/LHCGR/NRXN1/PTK2/HAS2/CHD7/CDH2/CDH7/TGFBR2/SHH/WDR48/ILK/WNT11/FZD4/FLT1/SAT1/COL8A1/CALD1/PTN/MYH9/SEMA3E/GATA3/PODXL",62
"GO:0007423","sensory organ development","53/909","77/2031",1.20473523557641e-05,0.000554566832634687,0.0004508041526673,"RBP4/FST/NEUROD4/ACHE/WNT2B/CRYAB/THY1/PHACTR4/NBL1/PAFAH1B1/LHX1/SDK2/NOG/NTN1/LHX3/CRYBA4/CRYBB2/SOX2/ZIC1/PRRX1/CRYBA2/NEUROD1/GBX2/FRZB/ATOH7/PCDH15/SIX6/CNTF/MSX1/CASP6/FGF2/SOX3/SOBP/FABP7/SIX3/PRPH2/PROX1/TGFB2/BFSP1/BHLHE22/CHD7/TGFBR2/DLX5/SHH/WNT9A/WNT3A/FZD4/MAB21L1/CRYAA/OLIG2/WNT7B/IGF1/GATA3",53
"GO:0051146","striated muscle cell differentiation","31/909","40/2031",2.12576680228809e-05,0.00091561378824173,0.000744297122887461,"ISL1/MYL6/MYOG/TNNT2/CSRP1/PLEKHO1/WNT4/MYL9/EXFABP/NTN3/MYH11/GREM1/ACTN1/TNNT3/MYOD1/MSX1/HOPX/BVES/POPDC3/ACTA1/PROX1/CDH2/FAM65B/RBM24/HDAC9/ITGB1/WNT3A/TMEM182/MYH15/MYF5/MYF6",31
"GO:0030198","extracellular matrix organization","26/909","32/2031",2.27800021475368e-05,0.00091561378824173,0.000744297122887461,"LOX/COL2A1/COL1A1/COL9A2/LOXL2/P3H1/COL9A3/MYH11/MMP2/PPIB/CYR61/COL6A1/COL3A1/COL17A1/GREM1/IBSP/COL9A1/TGFB2/HAS2/CRTAP/COL1A2/SERPINH1/COL8A1/CCDC80/FBLN1/LAMB1",26
"GO:0043062","extracellular structure organization","26/909","32/2031",2.27800021475368e-05,0.00091561378824173,0.000744297122887461,"LOX/COL2A1/COL1A1/COL9A2/LOXL2/P3H1/COL9A3/MYH11/MMP2/PPIB/CYR61/COL6A1/COL3A1/COL17A1/GREM1/IBSP/COL9A1/TGFB2/HAS2/CRTAP/COL1A2/SERPINH1/COL8A1/CCDC80/FBLN1/LAMB1",26
"GO:0045229","external encapsulating structure organization","26/909","32/2031",2.27800021475368e-05,0.00091561378824173,0.000744297122887461,"LOX/COL2A1/COL1A1/COL9A2/LOXL2/P3H1/COL9A3/MYH11/MMP2/PPIB/CYR61/COL6A1/COL3A1/COL17A1/GREM1/IBSP/COL9A1/TGFB2/HAS2/CRTAP/COL1A2/SERPINH1/COL8A1/CCDC80/FBLN1/LAMB1",26
"GO:0030030","cell projection organization","90/909","147/2031",2.30988762275419e-05,0.00091561378824173,0.000744297122887461,"MUSK/EFNA5/NREP/FST/ISL1/NEUROD4/EFNA2/PALM/BSG/IGF2BP1/MOV10/CNTN2/NFASC/NTRK1/THY1/STMN1/EPHB2/DRAXIN/AGRN/STMN3/PAFAH1B1/LHX1/NTN1/GSN/LHX3/OLFM1/NCS1/NTN3/TENM2/FOXP1/TUBB3/ISL2/ACTG1/EPHB3/EPHA4/PRRX1/LHX9/VIL1/NEUROD1/GBX2/FN1/MSTN/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/CNTF/HRAS/BDNF/CTNNA2/KIT/UNC5C/EPHA5/TENM1/ARHGEF6/PLP1/EPHA7/SGK1/TXLNB/SNAP25/STMN2/BHLHE22/CDH2/ADCYAP1/FAM65B/DTNBP1/CCK/SCIN/DLX5/SHH/CSPG5/ILK/MAP6/FZD4/FARP1/EFHC2/OLIG2/GAP43/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",90
"GO:0045597","positive regulation of cell differentiation","55/909","82/2031",2.69491147468363e-05,0.00103936180388474,0.00084489116503595,"VCAN/HAPLN1/LPL/SYK/ANXA1/ISL1/NEUROD4/TGFB1/JUND/MYOG/FGFR1/LOXL2/WNT4/CEBPB/TCF15/PAFAH1B1/LHX1/NME2/NTN1/OLFM1/BRINP1/EXFABP/TBX5/TCF12/ANXA2/AGTR1/GPC1/CYR61/NEUROD1/FN1/FRZB/BMP4/TGFB3/FOS/MYOD1/BDNF/KIT/BMPR1B/PITX2/HOPX/TGFB2/PLAG1/FAM65B/RBM24/TGFBR2/WNT3A/ILK/MAP6/GDPD5/DCT/OLIG2/MYF5/MYF6/NELL2/GATA3",55
"GO:0007519","skeletal muscle tissue development","18/909","20/2031",3.03188614523009e-05,0.0011385530340114,0.000925523139070238,"MYLPF/MYOG/WNT4/SDC4/GPC1/MSTN/FOS/ACTN1/MYOD1/BVES/POPDC3/ACTA1/TGFB2/RBM24/HDAC9/DMD/MYF5/MYF6",18
"GO:0051094","positive regulation of developmental process","74/909","118/2031",4.08050828417431e-05,0.00149304751833763,0.001213689643498,"VCAN/HAPLN1/LPL/SYK/ANXA1/FST/ISL1/NEUROD4/TGFB1/JUND/PALM/MYOG/FGFR1/LOXL2/WNT4/EPHB2/AGRN/CEBPB/TCF15/PAFAH1B1/LHX1/NME2/NTN1/OLFM1/BRINP1/EXFABP/RACK1/TBX5/FGF1/GATA2/TCF12/CHRNA7/ANXA2/EPHB3/AGTR1/GPC1/CYR61/RIF1/NEUROD1/FN1/FRZB/BMP4/TGFB3/FOS/GREM1/CNTF/MYOD1/BDNF/KIT/BMPR1B/PITX2/FGF2/HOPX/TGFB2/CHD7/PLAG1/FAM65B/RBM24/TGFBR2/SHH/WNT9A/WNT3A/ILK/MAP6/GDPD5/WNT11/FZD4/DCT/OLIG2/MYF5/MYF6/LLPH/NELL2/GATA3",74
"GO:0120036","plasma membrane bounded cell projection organization","87/909","143/2031",4.51577443053592e-05,0.00159591251601226,0.00129730800180394,"MUSK/EFNA5/NREP/FST/ISL1/NEUROD4/EFNA2/PALM/BSG/IGF2BP1/MOV10/CNTN2/NFASC/NTRK1/THY1/STMN1/EPHB2/DRAXIN/AGRN/STMN3/PAFAH1B1/LHX1/NTN1/GSN/LHX3/OLFM1/NCS1/NTN3/TENM2/FOXP1/TUBB3/ISL2/ACTG1/EPHB3/EPHA4/PRRX1/LHX9/VIL1/NEUROD1/GBX2/FN1/MSTN/VCL/KIF1BP/ATOH7/GPRIN2/ARF6/CNTF/HRAS/BDNF/CTNNA2/KIT/UNC5C/EPHA5/TENM1/ARHGEF6/PLP1/EPHA7/SGK1/TXLNB/SNAP25/STMN2/BHLHE22/CDH2/ADCYAP1/FAM65B/DTNBP1/CCK/DLX5/SHH/MAP6/FZD4/FARP1/EFHC2/OLIG2/GAP43/LLPH/NELL2/CNTN1/NRCAM/LAMB1/RELN/SEMA3C/SEMA3E/SEMA3A/GATA3/PODXL",87
